name,price,product_dimensions,description,sustainability_features,rating,number_of_reviews,product_page_url
"Dr. Bronner's - Organic Shaving Soap (Lavender, 7 Ounce) - Certified Organic, Sugar and Shikakai Powder, Soothes and Moisturizes for Close Comfortable Shave, Use on Face, Underarms and Legs",$13.49,,"USDA ORGANIC & FAIR TRADE INGREDIENTS: Fair trade & organic sugar combined with organic white grape juice keeps your skin nourished & moisturized. Organic coconut-olive-hemp oils blend for a creamy castile lather‚Äîour soapmaking tradition! SHAVE, CLEANSE & HYDRATE ALL AT ONCE: Our shave gel is a multifunctional product‚Äîlike most of our products. Cleanse as you shave and leave your skin moisturized! Use on your face, underarms & legs‚Äîfor both men & women. All-One! ORGANIC SHIKAKAI POWDER FOR SHAVING: Shikakai powder, derived from a tree pod, has long been used in traditional hair & body care in India. Shikakai hydrates & soothes dry skin while it cleanses. Great for shaving‚Äîso give your skin a treat! ORGANIC & FAIR TRADE PALM KERNEL OIL: Grown by fairly-paid smallholder farmers in Ecuador to ensure sustainable harvesting techniques that won't damage local habitats‚Äîproviding the smooth & creamy lather of our soaps while benefiting people & planet. ORGANIC SUGAR IN OUR SHAVING GEL: Dr. Bronner's Shaving Soaps use fair trade & organic sugar from Brazil that keeps skin nourished, hydrated & smooth. It also gives our Organic Shaving Soaps their caramel color & sweet aroma.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.2 out of 5 stars,"2,578 ratings",https://www.amazon.com/-/zh/dp/B0013NXBRM/ref=sr_1_17?dib=eyJ2IjoiMSJ9.X-GAiE3BQAr3MYDWJn0fLidp3IG5biDPGzkXCseuJ0yYXZMyHf-vDS7P_YeQGRX5x7zax-kDgDuBHzDqVwq2jLIyv0EJDCbmjzez9i6nAy42nLWif_rp-1flx-ibExiZBYTzw2InkZGNQk18aKY8QyCsYjUy8CX2f88tCAupCM77nz-Pr8rxGzQfPD8eQyYWQo993kgqc17Lj779UpcT8T_Y4DJfu95W42w4G-H2vCA.uj21k6-QClC5kXmILDZB3p3UVaRET6Ecyv8Ssmjc9OI&dib_tag=se&qid=1719039431&sr=8-17&srs=23176677011
"Alaffia EveryDay Coconut Shampoo, Hydrating and Deep Cleansing for Normal to Dry Hair. Made with Fair Trade Coconut Oil and Ginger, Cruelty Free, No Parabens, Vegan, Coconut Lime 32 Fl Oz",$15.84,,"COCONUT SHAMPOO. Alaffia EveryDay Coconut Ultra Hydrating Shampoo is prepared with certified fair-trade virgin coconut oil from our cooperatives in Togo, West Africa and African ginger. HYDRATING AND INVIGORATING. Cleanse, hydrate & protect hair while using this nutrient-rich, gentle and effective shampoo. Coconut oil rich in vitamin E, retains moisture & ginger invigorates scalp promoting hair growth. For EveryDay use on normal to dry hair. Apply to wet hair and massage into a rich lather. Rinse thoroughly and condition with Alaffia EveryDay Coconut Conditioner. COCONUT LIME. Cleanse with the sweetness of creamy coconut and invigorating, fresh squeezed lime. CLEAN, FAIR TRADE, SULFATE-FREE. Made with love and respect. Alaffia products contain ""NO"" sulfates, parabens, phthalates, silicones, mineral oil, artificial color or synthetic fragrance. Proudly Cruelty-free. Alaffia is a social enterprise on a mission to create a more sustainable and equitable future. Our women-led cooperatives in West Africa produce fair-trade ingredients rooted in tradition. When you choose our handcrafted products, you join us in supporting education, maternal care, and environmental sustainability.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.4 out of 5 stars,"1,110 ratings",https://www.amazon.com/-/zh/dp/B00K7A6KI4/ref=sr_1_18?dib=eyJ2IjoiMSJ9.X-GAiE3BQAr3MYDWJn0fLidp3IG5biDPGzkXCseuJ0yYXZMyHf-vDS7P_YeQGRX5x7zax-kDgDuBHzDqVwq2jLIyv0EJDCbmjzez9i6nAy42nLWif_rp-1flx-ibExiZBYTzw2InkZGNQk18aKY8QyCsYjUy8CX2f88tCAupCM77nz-Pr8rxGzQfPD8eQyYWQo993kgqc17Lj779UpcT8T_Y4DJfu95W42w4G-H2vCA.uj21k6-QClC5kXmILDZB3p3UVaRET6Ecyv8Ssmjc9OI&dib_tag=se&qid=1719039431&sr=8-18&srs=23176677011
"Dr. Bronner's - Pure-Castile Liquid Soap (Baby Unscented, 16 ounce, 2-Pack) - Made with Organic Oils, 18-in-1 Uses: Face, Hair, Laundry and Dishes, For Sensitive Skin and Babies, No Added Fragrance",$21.97,,"MADE WITH ORGANIC OILS & CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 70% certified organic & fair trade ingredients, promoting healthy communities, ethical working conditions & fair prices. ORGANIC & FAIR TRADE PALM KERNEL OIL: Grown by fairly-paid smallholder farmers in Ecuador to ensure sustainable harvesting techniques that won't damage local habitats‚Äîproviding the smooth & creamy lather of our soaps while benefiting people & planet. NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounce‚Äîno synthetic preservatives, thickeners, or foaming agents‚Äîwhich is good for the environment & great for your skin! 3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets & more. More soap per bottle means less waste in packaging! PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using & increasing demand for recycled plastic bottles. This eliminates waste & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   EWG Verified   Compact by Design (Amazon-developed Certification)",4.8 out of 5 stars,"1,556 ratings",https://www.amazon.com/-/zh/dp/B002LMBKHM/ref=sr_1_19?dib=eyJ2IjoiMSJ9.X-GAiE3BQAr3MYDWJn0fLidp3IG5biDPGzkXCseuJ0yYXZMyHf-vDS7P_YeQGRX5x7zax-kDgDuBHzDqVwq2jLIyv0EJDCbmjzez9i6nAy42nLWif_rp-1flx-ibExiZBYTzw2InkZGNQk18aKY8QyCsYjUy8CX2f88tCAupCM77nz-Pr8rxGzQfPD8eQyYWQo993kgqc17Lj779UpcT8T_Y4DJfu95W42w4G-H2vCA.uj21k6-QClC5kXmILDZB3p3UVaRET6Ecyv8Ssmjc9OI&dib_tag=se&qid=1719039431&sr=8-19&srs=23176677011
"Banyan Botanicals Liver Formula - USDA Organic, 90 Tablets - Cleansing Bitter Herbs to Detoxify The Liver & Gallbladder*",$26.99,,"THIS HERBAL LIVER SUPPLEMENT combines the bitter and cleansing properties of several powerful Ayurvedic herbs traditionally used to support healthy liver function and a healthy immune response.* ORGANIC GUDUCHI, punarnava leaf, amalaki fruit, kalmegh, and more powerhouse herbs join forces in this blend to help the body eliminate natural toxins, support healthy bile production, and nourish and strengthen the liver tissues.* THE LIVER AND GALLBLADDER support the well-being of the entire body. Their healthy function is known to be essential to more than 500 vital physiological processes. Supporting the health of these organs is of utmost importance to a vibrant, healthy life.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.5 out of 5 stars,230 ratings,https://www.amazon.com/-/zh/dp/B000OO1Z0Q/ref=sr_1_20?dib=eyJ2IjoiMSJ9.X-GAiE3BQAr3MYDWJn0fLidp3IG5biDPGzkXCseuJ0yYXZMyHf-vDS7P_YeQGRX5x7zax-kDgDuBHzDqVwq2jLIyv0EJDCbmjzez9i6nAy42nLWif_rp-1flx-ibExiZBYTzw2InkZGNQk18aKY8QyCsYjUy8CX2f88tCAupCM77nz-Pr8rxGzQfPD8eQyYWQo993kgqc17Lj779UpcT8T_Y4DJfu95W42w4G-H2vCA.uj21k6-QClC5kXmILDZB3p3UVaRET6Ecyv8Ssmjc9OI&dib_tag=se&qid=1719039431&sr=8-20&srs=23176677011
"Banyan Botanicals Gokshura Powder‚Ä?Organic Tribulus Terrestris Fruit ‚Ä?Rejuvenating Tonic for Kidney & Adrenal Health, Stress, and Male Vitality* ‚Ä?¬Ωlb. ‚Ä?Non-GMO Fair for Life Fair Trade Certified",$11.99,,"GOKSHURA FRUIT, known commonly as Tribulus terrestris or ‚Äúgoats head,‚Ä?is a traditional Ayurvedic herb used for supporting and rejuvenating the kidneys and adrenals, managing stress, and balancing the nervous system. This rejuvenating powder is made from the fruit of the plant and helps the body sustain balanced energy throughout the day.* BALANCE STRESS with gokshura‚Äôs ability to support the adrenals and kidneys by maintaining lymph, blood and urine flow, and clearing toxins from the tissues. Gokshura is also commonly used as a men‚Äôs health supplement, supporting male strength and vitality.* TRIBULUS TERRESTRIS has a buttery flavor and can be drank as a tea. Mix ¬º to ¬Ω teaspoon of the gokshura powder with warm water. It can be taken once or twice daily, or as directed as your health practitioner. You will receive a PDF with your purchase to learn more about how to incorporate Tribulus terrestis powder into your lifestyle. BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.5 out of 5 stars,150 ratings,https://www.amazon.com/-/zh/dp/B009TE6GS8/ref=sr_1_21?dib=eyJ2IjoiMSJ9.X-GAiE3BQAr3MYDWJn0fLidp3IG5biDPGzkXCseuJ0yYXZMyHf-vDS7P_YeQGRX5-4Z_gu7Em2k9UqwxI4UZjw.qpZ2e0yIIwhQrFvZD92xt_1w2bwPpszSatu7Y93ytEw&dib_tag=se&qid=1719039463&sr=8-21&srs=23176677011
Pukka Herbal Teas Love Organic Rose Chamomile and Lavender Tea - Caffeine Free - 20 Bags,$13.36,,"The package dimension of the product is 6""L x 5""W x 4""H The package weight of the product is 1.3 pounds","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.2 out of 5 stars,138 ratings,https://www.amazon.com/-/zh/dp/B004TGE0X4/ref=sr_1_17?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-17&srs=23176677011
"L'OCCITANE Organic Certified Pure Shea Butter: Nourish Dry Skin & Hair, With Vitamin E, Multipurpose Organic Beauty Balm, Treatment, Protects From Dryness, Softening",$40.00,,,"Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.6 out of 5 stars,"1,606 ratings",https://www.amazon.com/-/zh/dp/B003SQPYLI/ref=sr_1_18?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-18&srs=23176677011
"Banyan Botanicals Manjistha Powder, 1/2 Pound - USDA Organic - Rubia cordifolia - Cleanses The Blood & Lymph - Ayurveda",$16.99,,"MANJISTHA IS A BELOVED blood cleanser in the Ayurvedic herbal pharmacopeia. It removes excess heat and natural toxins from the body by supporting the circulation of clean and healthy blood cells, which in turn encourages healthy skin and a clear complexion.* THIS ORGANIC SKIN SUPPLEMENT offers gentle and natural support during an Ayurvedic cleanse or anytime that heat and natural toxins have accumulated in the blood, causing imbalance and irritation to manifest in the skin.* MORE THAN JUST A CLEAR SKIN supplement, the cooling and cleansing quality of Manjistha herbs are also traditionally used to balance pitta and kapha doshas and support the overall health and proper function of the lymphatic system.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.7 out of 5 stars,289 ratings,https://www.amazon.com/-/zh/dp/B001FAV6KC/ref=sr_1_19?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-19&srs=23176677011
Banyan Botanicals Women‚Äôs Natural Transition ‚Ä?Organic Menopause Supplement with Shatavari (Asparagus Racemosus) ‚Ä?Natural Herbal Menopause Support* ‚Ä?90 Tablets ‚Ä?Non GMO Sustainably Sourced Vegan,$26.99,,"WOMEN‚ÄôS NATURAL TRANSITION is formulated with the most potent Ayurvedic herbs for supporting a natural transition through menopause. This menopause relief supplement supports the systems that need it most during this major life shift.* THIS NOURISHING AND BALANCING formula features the renowned adaptogen shatavari, which is traditionally used to support women‚Äôs hormone balance, along with ashwagandha (Withania somnifera), guduchi stem (Tinospora cordifolia), and vidari kanda.* MOOD SUPPORTING HERBS like gotu kola (Centella asiatica) and shankhapushpi herb add a calming quality to Women‚Äôs Natural Transition, making this herbal menopause supplement an ideal way to support a graceful transition in the whole body.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.5 out of 5 stars,213 ratings,https://www.amazon.com/-/zh/dp/B00M04AAHW/ref=sr_1_20?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-20&srs=23176677011
"Banyan Botanicals Amalaki Powder ‚Ä?Organic Amla Powder ‚Ä?Nourishing, Gently Cleansing, Supports The Immune System & Promotes Healthy Energy* ‚Ä?1/2lb. ‚Ä?Non GMO Sustainably Sourced Vegan",$14.99,,"AMALAKI, or Emblica officinalis, is also known as amla and Indian gooseberry, and is revered in Ayurveda as a potent rejuvenative that deeply nourishes the tissues and supports a strong immune system.* THIS AMLA POWDER is a natural source of vitamin C and antioxidants and is known to promote healthy energy levels. It also promotes healthy eyes, nails, hair, and skin, and it supports the GI tract with gentle internal cleansing, regular elimination, and a healthy metabolism.* POWDER is the most traditional way to use amla fruit. It can be used on its own as well as in formulas. For example, it is the main herb in the Ayurvedic herbal jam Chyavanprash and as one of the three fruits in the famous formula triphala.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you are not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.5 out of 5 stars,320 ratings,https://www.amazon.com/-/zh/dp/B007VTWUTC/ref=sr_1_21?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-21&srs=23176677011
"Pukka Herbal Teas Lemongrass and Ginger Caffeine Free, 20 count",$11.98,,Product group well managed forests and other controlled sources Tea sachets individually wrapped for freshness 100% caffeine free,"Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.3 out of 5 stars,384 ratings,https://www.amazon.com/-/zh/dp/B003JLZ99E/ref=sr_1_22?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-22&srs=23176677011
Banyan Botanicals Healthy Skin ‚Ä?Organic Skin Supplement ‚Ä?for Radiant and Healthy Looking Skin ‚Ä?90 Tablets ‚Ä?Non-GMO Sustainably Sourced Vegan,$26.99,,"HEALTHY SKIN is an organic skin health supplement made with Ayurveda‚Äôs top herbs for skin health and appearance. By gently removing toxins and excess heat within the body, it supports natural hydration, smooth skin, and a clear complexion.* THIS HERBAL SKIN SUPPLEMENT features organic neem leaf (Azadirachta indica) alongside organic manjistha root (Rubia cordifola), organic guduchi stem, and several other cooling, detoxifying, and blood-purifying herbs to support radiant skin from within.* DESIGNED TO SUPPORT your organic skin care ritual by cleansing toxins from the blood,, rejuvenating skin cells, and supporting a clear complexion, Healthy Skin has also been clinically shown to reduce facial redness and support skin barrier function.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.3 out of 5 stars,125 ratings,https://www.amazon.com/-/zh/dp/B00M02BN20/ref=sr_1_23?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-23&srs=23176677011
"Banyan Botanicals Turmeric Tablets ‚Ä?Organic Turmeric Supplement (Curcuma Longa) ‚Ä?For Supporting Healthy Skin, Comfortable Joints & Overall Health* ‚Ä?90 tablets ‚Ä?Non-GMO Sustainably Sourced Vegan",$24.99,,"TURMERIC (CURCUMA LONGA) is one of the most well-known Ayurvedic spices in the world. With a wealth of benefits, it is traditionally used to support a healthy inflammatory response, soothe and nourish the joints, promote clear skin, and more.* THESE CONVENIENT AND EASY-TO-TAKE tablets make it simple to incorporate turmeric into your daily routine, whether you‚Äôre looking for a joint health supplement, a skin health supplement, or a natural way to support overall well-being.* WITH THE RISING POPULARITY of turmeric, curcumin has become sought after as one of the herb‚Äôs beneficial excipients. These tablets are made with whole root turmeric powder, meaning they include bioavailable curcumin that is easily absorbed without added black pepper.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.6 out of 5 stars,39 ratings,https://www.amazon.com/-/zh/dp/B09NRVMNHW/ref=sr_1_24?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-24&srs=23176677011
"Banyan Botanicals Joint Support ‚Ä?Organic Joint Supplement with Turmeric, Amla & Guggulu Resin ‚Ä?for Healthy Joints & Comfortable Movement* ‚Ä?90 Tablets ‚Ä?Non-GMO, Sustainably Sourced, Vegan",$26.99,,"THIS AYURVEDIC JOINT SUPPLEMENT combines penetrating herbs and tree resins that are traditionally used to support comfortable movement and healthy function of the joints. Together, they help detoxify, lubricate, and soothe the joint tissues while rejuvenating the bones, cartilage, and muscles.* THE MAIN INGREDIENTS in Joint Support, boswellia serrata and guggulu, are nourishing tree resins known to have an affinity for the joints. They are joined by several other herbal superheroes for the joints, including guduchi, amalaki, turmeric root, and organic ashwagndha root.* THIS POWERFUL BLEND of herbs creates the perfect joint support supplement for those with an active lifestyle or anyone seeking to strengthen the skeletal and neuromuscular systems. When taken regularly, it will help you move through your life and activities with greater comfort and ease.* BANYAN BOTANICALS is committed to producing the highest quality Ayurvedic products using USDA certified organic herbs that are sustainably sourced and fairly traded. All our products are 3rd party tested to ensure product quality and safety. THE BANYAN GUARANTEE: If for any reason you‚Äôre not satisfied with one of our products, we will gladly accept returns for a full product refund.","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.4 out of 5 stars,140 ratings,https://www.amazon.com/-/zh/dp/B000OO7AIC/ref=sr_1_25?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-25&srs=23176677011
Pure Green Natural Latex Mattress Topper - Medium Firmness - 3 Inch - Queen Size (GOLS Certified Organic),$275.00,,Medium Firmness - Provides Pinpointed Comfort & Support Adjusts to Your Body Instantly - Latex Foam Naturally Stays Cool Made of Natural Latex Harvested from Organically Grown Rubber Trees GOLS Certified Organic (Global Organic Latex Standard) - Fair For Life Fair Trade Certified Oeko-Tex Standard 100 - Greenguard Gold - ecoInstitut - All Certifications Issued Directly to Sleep On Latex,"Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   OEKO-TEX STANDARD 100",4.5 out of 5 stars,"2,973 ratings",https://www.amazon.com/-/zh/dp/B00UYG8QWE/ref=sr_1_26?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-26&srs=23176677011
Dr Bronners Magic Soap All One Obpe05 5 Oz Peppermint Dr. Bronner'S Bar Soap,$10.95,,Bath and Body Soap,"Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.8 out of 5 stars,832 ratings,https://www.amazon.com/-/zh/dp/B008588SAS/ref=sr_1_27?dib=eyJ2IjoiMSJ9.3zlQ4NbgeRnjCZUiYtj6tWTLhZ9c4mC3CLpnFhJOnRvWJwuWJgijBHhG92pdtSN69-_KFXEhAoYje96Gk2Yk3lko5gBmmXfViNN_4ZX0Mu__KwkFwo-0jakwsYcwz6ste93W22x8NSFuemsQOlGhUPj5F3LQQcfW-bBoThApQi0.kW8i1aON_oMNeeG0vRFzcouZlRtokTmP8rXEJhj-jqI&dib_tag=se&qid=1719039463&sr=8-27&srs=23176677011
"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 32 Ounce, 4-Pack) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets & Dishes, Concentrated, Vegan, Non-GMO",$63.88,,"MADE WITH ORGANIC OILS & CERTIFIED FAIR TRADE INGREDIENTS: Dr. Bronner's Pure-Castile Liquid Soaps are made with over 70% certified organic & fair trade ingredients, promoting healthy communities, ethical working conditions & fair prices. ORGANIC & FAIR TRADE PALM KERNEL OIL: Grown by fairly-paid smallholder farmers in Ecuador to ensure sustainable harvesting techniques that won't damage local habitats‚Äîproviding the smooth & creamy lather of our soaps while benefiting people & planet. NO SYNTHETIC PRESERVATIVES, DETERGENTS, OR FOAMING AGENTS: Our liquid soaps are made with plant-based ingredients you can pronounce‚Äîno synthetic preservatives, thickeners, or foaming agents‚Äîwhich is good for the environment & great for your skin! 3X MORE CONCENTRATED THAN MOST LIQUID SOAPS: Dilute! Dilute! Multiple uses for just one product: laundry, mopping, hand-washing dishes, all-purpose cleaning, washing pets & more. More soap per bottle means less waste in packaging! PACKAGED IN 100% POST-CONSUMER RECYCLED PLASTIC BOTTLES: Dr. Bronner's is diverting discarded plastic from landfills by using & increasing demand for recycled plastic bottles. This eliminates waste & has a positive environmental impact!","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life",4.7 out of 5 stars,"4,381 ratings",https://www.amazon.com/-/zh/dp/B099BX141Y/ref=sr_1_33?dib=eyJ2IjoiMSJ9.FxubOYfUsTxqnPEPJzZexEw3c66S6svzPBmCA-v7zjSni-8ImyRb_55k44pAkXwuMln9pxDy44FKOwDu2j1CBQ.BYlZC6OeA7GrATPUQgvOIKP2gpMkJos8diXeIlBjGdQ&dib_tag=se&qid=1719039523&sr=8-33&srs=23176677011
"Dr. Bronner's, Lotion Orange Lavender Organic, 8 Fl Oz",$13.99,,Body Care,"Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
Fair for Life   Fair for Life   USDA Organic",4.2 out of 5 stars,361 ratings,https://www.amazon.com/-/zh/dp/B00A2F1ITU/ref=sr_1_34?dib=eyJ2IjoiMSJ9.FxubOYfUsTxqnPEPJzZexEw3c66S6svzPBmCA-v7zjSni-8ImyRb_55k44pAkXwuMln9pxDy44FKOwDu2j1CBQ.BYlZC6OeA7GrATPUQgvOIKP2gpMkJos8diXeIlBjGdQ&dib_tag=se&qid=1719039523&sr=8-34&srs=23176677011
